"StudentID"	"School"
"257062"	"A"
"256147"	"B"
"252630"	"A"
"252426"	"A"
"252059"	"B"
"254733"	"B"
"254748"	"B"
"256588"	"B"
"255221"	"A"
"256632"	"B"
"255876"	"A"
"258423"	"B"
"254939"	"A"
"254349"	"B"
"252551"	"A"
"255288"	"B"
"259278"	"A"
"255953"	"A"
"259842"	"B"
"256263"	"A"
"250906"	"A"
"254707"	"A"
"252091"	"A"
"257148"	"A"
"257185"	"B"
"257103"	"A"
"253364"	"B"
"255320"	"B"
"255845"	"A"
"255118"	"B"
"259290"	"A"
"255955"	"A"
"253539"	"B"
"254297"	"A"
"251049"	"A"
"253380"	"A"
"254885"	"B"
"259991"	"B"
"255409"	"B"
"251159"	"A"
"250679"	"B"
"257864"	"B"
"256649"	"A"
"250725"	"B"
"250318"	"A"
"252751"	"B"
"254509"	"A"
"257868"	"A"
"259856"	"A"
"254746"	"A"
"252944"	"B"
"255561"	"A"
"259165"	"A"
"250178"	"B"
"253868"	"B"
"256826"	"B"
"252157"	"B"
"259582"	"B"
"257106"	"A"
"253185"	"B"
"252684"	"A"
"258121"	"A"
"255570"	"B"
"257172"	"B"
"253544"	"A"
"255440"	"B"
"258506"	"A"
"255128"	"A"
"254884"	"B"
"255706"	"B"
"257635"	"B"
"255963"	"A"
"251974"	"B"
"259221"	"B"
"259186"	"A"
"252661"	"B"
"250635"	"B"
"259432"	"B"
"252171"	"B"
"258503"	"A"
"255595"	"B"
"252906"	"B"
"250544"	"B"
"250520"	"A"
"253358"	"A"
"253248"	"B"
"256856"	"B"
"252726"	"A"
"253352"	"B"
"258218"	"B"
"255631"	"A"
"250964"	"B"
"253381"	"A"
"259323"	"A"
"256575"	"B"
"258028"	"A"
"256938"	"B"
"250134"	"A"
"250466"	"B"
"254010"	"B"
"255852"	"B"
"250343"	"B"
"258161"	"A"
"256050"	"A"
"250342"	"A"
"250325"	"B"
"256222"	"A"
"258621"	"B"
"251353"	"B"
"257652"	"A"
"256235"	"A"
"259545"	"B"
"253633"	"A"
"254265"	"A"
"254532"	"B"
"259511"	"A"
"259804"	"A"
"257493"	"B"
"253936"	"A"
"257758"	"A"
"252103"	"B"
"253507"	"A"
"254771"	"B"
"252367"	"A"
"250242"	"B"
"256179"	"B"
"252403"	"B"
"259677"	"A"
"255637"	"A"
"252598"	"A"
"257139"	"A"
"250435"	"A"
"257278"	"A"
"250060"	"B"
"259635"	"A"
"254781"	"B"
"258518"	"B"
"258535"	"B"
"254035"	"A"
"251868"	"B"
"255397"	"B"
"258909"	"A"
"254439"	"B"
"253069"	"B"
"252998"	"B"
"259828"	"B"
"253128"	"A"
"251715"	"A"
"253125"	"B"
"257430"	"A"
"253973"	"A"
"257983"	"A"
"252615"	"A"
"251363"	"A"
"258086"	"B"
"254398"	"A"
"251959"	"A"
"252934"	"A"
"250719"	"A"
"252867"	"B"
"250843"	"B"
"253215"	"A"
"251370"	"B"
"250107"	"B"
"257638"	"A"
"256377"	"B"
"256506"	"A"
"259085"	"B"
"256186"	"B"
"252302"	"A"
"255369"	"A"
"251647"	"A"
"251688"	"B"
"252031"	"A"
"259897"	"B"
"258156"	"B"
"255231"	"B"
"258904"	"B"
"257859"	"A"
"250102"	"B"
"252387"	"A"
"256052"	"A"
"252662"	"B"
"256665"	"A"
"251438"	"A"
"259098"	"A"
"258139"	"B"
"255962"	"A"
"258034"	"B"
"257521"	"B"
"253110"	"B"
"250400"	"B"
"258231"	"B"
"255498"	"B"
"252323"	"A"
"254133"	"A"
"257894"	"B"
"255354"	"A"
"252607"	"A"
"255360"	"A"
"254944"	"B"
"253611"	"B"
"259569"	"B"
"252169"	"A"
"256012"	"B"
"254076"	"A"
"251659"	"A"
"253759"	"A"
"257269"	"B"
"256010"	"A"
"253397"	"B"
"251332"	"B"
"255328"	"B"
"252516"	"B"
"259644"	"A"
"259457"	"A"
"259641"	"A"
"250564"	"A"
"251520"	"B"
"253719"	"A"
"251641"	"B"
"255157"	"A"
"251900"	"A"
"256493"	"A"
"254179"	"B"
"258929"	"B"
"253615"	"B"
"257658"	"A"
"251932"	"B"
"255388"	"B"
"251401"	"B"
"251162"	"A"
"256018"	"B"
"255614"	"B"
"252129"	"B"
"258647"	"B"
"257637"	"A"
"252578"	"B"
"253927"	"A"
"255075"	"B"
"254501"	"B"
"250049"	"B"
"253607"	"A"
"252039"	"A"
"254738"	"A"
"254470"	"B"
"256685"	"B"
"258597"	"A"
"259426"	"A"
"251304"	"B"
"255937"	"B"
"252814"	"B"
"252498"	"B"
"251430"	"A"
"252450"	"A"
"254921"	"A"
"255296"	"B"
"257692"	"A"
"252023"	"B"
"250631"	"B"
"251998"	"A"
"255040"	"A"
"250751"	"A"
"252842"	"A"
"253850"	"B"
"259531"	"A"
"254582"	"A"
"251305"	"B"
"257140"	"B"
"258729"	"A"
"252064"	"B"
"259918"	"A"
"255268"	"A"
"251122"	"A"
"258821"	"B"
"251925"	"B"
"250983"	"A"
"253522"	"A"
"258132"	"B"
"259393"	"B"
"253377"	"B"
"257665"	"A"
"257881"	"B"
"252419"	"B"
"252938"	"A"
"253494"	"B"
"258658"	"B"
"258955"	"B"
"251182"	"A"
"252333"	"B"
"250446"	"A"
"251376"	"A"
"252591"	"A"
"253458"	"A"
"250947"	"B"
"254985"	"A"
"255053"	"B"
"250269"	"B"
"257672"	"A"
"253342"	"A"
"257967"	"B"
"257112"	"A"
"259030"	"A"
"254569"	"B"
"250132"	"A"
"258253"	"A"
"250826"	"B"
"258703"	"A"
"252258"	"B"
"257422"	"A"
"250828"	"A"
"255001"	"A"
"251063"	"A"
"255737"	"B"
"253500"	"B"
"252570"	"A"
"259164"	"B"
"258678"	"A"
"255784"	"B"
"252140"	"B"
"253018"	"B"
"250255"	"A"
"256890"	"A"
"259442"	"B"
"250537"	"A"
"253016"	"A"
"250821"	"B"
"257602"	"B"
"255758"	"B"
"251463"	"B"
"253255"	"B"
"255519"	"B"
"256549"	"B"
"255670"	"A"
"254735"	"A"
"255760"	"A"
"252559"	"B"
"250416"	"A"
"253439"	"A"
"258386"	"B"
"257621"	"A"
"255133"	"A"
"251452"	"A"
"250138"	"A"
"254983"	"A"
"258324"	"A"
"254621"	"A"
"256466"	"A"
"251492"	"B"
"253478"	"A"
"250072"	"B"
"257927"	"A"
"252954"	"A"
"251058"	"B"
"251677"	"B"
"259952"	"A"
"258709"	"A"
"252621"	"B"
"254413"	"B"
"255366"	"A"
"251961"	"A"
"252022"	"A"
"250864"	"A"
"257673"	"B"
"255484"	"A"
"255228"	"B"
"258170"	"B"
"259277"	"B"
"256464"	"B"
"252939"	"B"
"253800"	"A"
"256448"	"A"
"256629"	"B"
"254627"	"B"
"256348"	"A"
"252433"	"A"
"251992"	"A"
"254898"	"A"
"255704"	"B"
"254239"	"A"
"259101"	"B"
"259870"	"A"
"259153"	"B"
"258005"	"B"
"258711"	"B"
"258600"	"A"
"250600"	"A"
"259020"	"A"
"258421"	"B"
"254387"	"B"
"254352"	"A"
"253388"	"B"
"257071"	"A"
"252845"	"B"
"256680"	"B"
"259022"	"A"
"256955"	"A"
"259624"	"A"
"255493"	"B"
"252929"	"A"
"252412"	"A"
"255530"	"B"
"256442"	"B"
"257361"	"A"
"259350"	"B"
"255566"	"A"
"252826"	"B"
"250981"	"A"
"254911"	"A"
"259914"	"A"
"255906"	"B"
"253363"	"A"
"253712"	"B"
"258347"	"B"
"257482"	"B"
"250422"	"A"
"253468"	"A"
"259241"	"B"
"259334"	"B"
"256357"	"A"
"255556"	"A"
"255612"	"A"
"258604"	"B"
"258522"	"B"
"251130"	"A"
"259950"	"B"
"256356"	"B"
"256598"	"B"
"255348"	"A"
"254063"	"B"
"259845"	"A"
"259443"	"B"
"257267"	"A"
"252793"	"B"
"258624"	"B"
"259130"	"A"
"253039"	"B"
"253506"	"A"
"257317"	"B"
"254888"	"B"
"255798"	"A"
"257321"	"B"
"253290"	"A"
"253487"	"A"
"252346"	"B"
"255008"	"A"
"259047"	"A"
"250656"	"A"
"253317"	"B"
"257697"	"A"
"257949"	"A"
"256170"	"B"
"257099"	"B"
"257320"	"B"
"253794"	"A"
"255210"	"B"
"252530"	"A"
"251643"	"A"
"255863"	"B"
"252710"	"A"
"259639"	"A"
"259761"	"B"
"256529"	"B"
"253392"	"A"
"255813"	"B"
"259452"	"A"
"257597"	"B"
"255346"	"B"
"253447"	"A"
"255988"	"B"
"258810"	"A"
"253423"	"B"
"250515"	"B"
"258384"	"A"
"254791"	"A"
"253640"	"A"
"256175"	"A"
"251945"	"A"
"253007"	"B"
"259157"	"B"
"256426"	"B"
"259703"	"B"
"251425"	"B"
"256438"	"B"
"256233"	"A"
"252297"	"B"
"252052"	"B"
"254298"	"B"
"253764"	"A"
"256690"	"B"
"257853"	"B"
"257589"	"B"
"251673"	"B"
"255423"	"A"
"253704"	"B"
"259013"	"A"
"252253"	"A"
"250761"	"A"
"254119"	"A"
"258739"	"B"
"252539"	"B"
"256704"	"A"
"259088"	"B"
"253692"	"A"
"250487"	"B"
"258931"	"A"
"258208"	"A"
"259868"	"B"
"253001"	"A"
"258720"	"A"
"257064"	"B"
"253170"	"A"
"257726"	"A"
"259204"	"A"
"252619"	"B"
"250490"	"B"
"259046"	"A"
"252185"	"A"
"254531"	"B"
"252805"	"B"
"251623"	"B"
"253145"	"B"
"253687"	"A"
"250568"	"A"
"251051"	"B"
"253057"	"A"
"254118"	"B"
"250851"	"B"
"251559"	"A"
"252543"	"B"
"257376"	"A"
"252198"	"A"
"253019"	"A"
"259044"	"B"
"250353"	"B"
"250354"	"A"
"252239"	"A"
"250185"	"A"
"254641"	"B"
"253713"	"A"
"257515"	"B"
"253866"	"A"
"254132"	"A"
"252708"	"A"
"256812"	"A"
"256496"	"B"
"255842"	"B"
"251679"	"A"
"251437"	"A"
"255634"	"B"
"251896"	"A"
"250769"	"A"
"252138"	"A"
"252373"	"A"
"258826"	"A"
"259097"	"B"
"254386"	"A"
"255384"	"B"
"254751"	"A"
"259694"	"A"
"250305"	"B"
"255321"	"A"
"252184"	"B"
"256544"	"A"
"252819"	"A"
"256066"	"B"
"259726"	"B"
"253076"	"A"
"254865"	"A"
"255552"	"A"
"253348"	"B"
"256942"	"B"
"254722"	"A"
"250978"	"A"
"251214"	"B"
"257249"	"A"
"252585"	"B"
"253254"	"A"
"250071"	"B"
"258696"	"A"
"250014"	"A"
"257228"	"B"
"256793"	"A"
"250069"	"A"
"258697"	"B"
"255340"	"B"
"253114"	"A"
"254556"	"B"
"250941"	"B"
"250548"	"A"
"251635"	"B"
"252281"	"A"
"250883"	"B"
"255052"	"A"
"259193"	"A"
"251754"	"B"
"258892"	"A"
"255383"	"A"
"258887"	"B"
"253038"	"A"
"253416"	"B"
"257843"	"B"
"252461"	"B"
"259249"	"A"
"253382"	"A"
"250712"	"A"
"254988"	"B"
"257418"	"B"
"252201"	"B"
"256204"	"B"
"258369"	"B"
"259128"	"A"
"250197"	"B"
"251428"	"B"
"251847"	"A"
"250328"	"B"
"251880"	"B"
"255277"	"B"
"252731"	"B"
"257474"	"B"
"251910"	"A"
"256974"	"A"
"253540"	"B"
"253562"	"A"
"255181"	"A"
"252196"	"A"
"256878"	"B"
"259993"	"B"
"253307"	"B"
"253054"	"A"
"255941"	"A"
"256337"	"A"
"259770"	"A"
"255520"	"B"
"256808"	"B"
"252366"	"A"
"250295"	"A"
"256138"	"A"
"254719"	"A"
"252706"	"B"
"256505"	"B"
"252480"	"A"
"258613"	"B"
"251856"	"B"
"250421"	"B"
"252400"	"A"
"250687"	"B"
"252945"	"A"
"252741"	"A"
"252235"	"A"
"251331"	"B"
"250376"	"B"
"253454"	"B"
"253486"	"B"
"258067"	"B"
"254892"	"B"
"253148"	"B"
"259471"	"A"
"250629"	"B"
"253107"	"A"
"258980"	"B"
"254107"	"A"
"258111"	"B"
"252837"	"A"
"251453"	"A"
"250264"	"B"
"258671"	"B"
"254187"	"B"
"250007"	"A"
"250023"	"B"
"251617"	"A"
"254913"	"A"
"259430"	"B"
"250389"	"A"
"250971"	"B"
"254040"	"B"
"258031"	"B"
"253189"	"B"
"253728"	"B"
"252584"	"B"
"250662"	"A"
"256210"	"B"
"254221"	"B"
"251509"	"B"
"250976"	"B"
"252340"	"B"
"255902"	"B"
"258543"	"A"
"254097"	"B"
"252719"	"A"
"253259"	"A"
"252750"	"A"
"250956"	"B"
"257569"	"A"
"251844"	"B"
"259179"	"B"
"254904"	"A"
"258478"	"B"
"257079"	"B"
"250068"	"B"
"253703"	"A"
"250602"	"A"
"259609"	"B"
"251923"	"A"
"254597"	"B"
"254390"	"B"
"255130"	"A"
"251542"	"B"
"250856"	"A"
"258860"	"A"
"252576"	"B"
"257536"	"A"
"254927"	"A"
"254986"	"A"
"259218"	"A"
"253509"	"B"
"258923"	"A"
"250457"	"A"
"253588"	"B"
"252788"	"A"
"257377"	"B"
"254605"	"A"
"256490"	"A"
"255420"	"A"
"254300"	"B"
"255914"	"A"
"252856"	"A"
"251628"	"A"
"254319"	"B"
"251308"	"A"
"252349"	"B"
"253226"	"B"
"253338"	"A"
"253136"	"B"
"253187"	"A"
"251790"	"B"
"250730"	"A"
"258256"	"A"
"256205"	"A"
"257510"	"B"
"251265"	"A"
"254790"	"B"
"253604"	"A"
"255352"	"B"
"251953"	"B"
"259731"	"A"
"250908"	"A"
"255280"	"B"
"257407"	"B"
"251839"	"B"
"254803"	"A"
"259445"	"A"
"259673"	"A"
"250632"	"B"
"259988"	"B"
"254715"	"A"
"258798"	"A"
"253568"	"A"
"255424"	"B"
"252093"	"B"
"253589"	"A"
"256699"	"B"
"257162"	"B"
"255623"	"A"
"250855"	"B"
"258612"	"A"
"255928"	"B"
"252960"	"A"
"254094"	"B"
"253067"	"B"
"258361"	"A"
"252202"	"B"
"258196"	"B"
"255230"	"A"
"259579"	"A"
"253242"	"A"
"255707"	"B"
"256133"	"A"
"257556"	"A"
"259489"	"B"
"251319"	"B"
"256194"	"A"
"259311"	"B"
"258408"	"B"
"251588"	"B"
"259464"	"B"
"257379"	"A"
"255723"	"A"
"258790"	"B"
"253827"	"A"
"254664"	"B"
"259753"	"B"
"256905"	"A"
"253879"	"A"
"251443"	"B"
"251636"	"B"
"250301"	"A"
"256111"	"B"
"255853"	"A"
"259733"	"B"
"257723"	"B"
"253501"	"A"
"254203"	"A"
"250724"	"A"
"250341"	"A"
"258488"	"A"
"254589"	"A"
"257998"	"B"
"250521"	"B"
"255554"	"A"
"252622"	"B"
"258637"	"A"
"257311"	"B"
"257651"	"A"
"258933"	"B"
"250502"	"A"
"254000"	"B"
"252695"	"B"
"250247"	"A"
"251687"	"B"
"258942"	"B"
"250897"	"B"
"254463"	"A"
"255258"	"A"
"250067"	"B"
"257511"	"A"
"252746"	"A"
"255629"	"A"
"257195"	"A"
"255577"	"B"
"259896"	"A"
"256154"	"A"
"250686"	"A"
"250811"	"A"
"253400"	"A"
"258605"	"A"
"252815"	"B"
"259903"	"A"
"253404"	"B"
"254065"	"A"
"257072"	"B"
"250943"	"B"
"255698"	"A"
"258533"	"B"
"254020"	"B"
"254270"	"A"
"253072"	"B"
"259235"	"B"
"255887"	"A"
"259943"	"B"
"255112"	"B"
"251803"	"A"
"252639"	"B"
"252707"	"B"
"257234"	"A"
"251539"	"B"
"250903"	"B"
"254172"	"A"
"250704"	"B"
"256931"	"B"
"252992"	"B"
"252791"	"B"
"258266"	"B"
"250371"	"A"
"250763"	"B"
"259874"	"A"
"255499"	"B"
"250439"	"A"
"258596"	"A"
"259158"	"B"
"254095"	"B"
"259910"	"B"
"250257"	"A"
"258064"	"A"
"256423"	"A"
"255168"	"A"
"256754"	"A"
"258496"	"A"
"258163"	"A"
"256036"	"B"
"252969"	"A"
"251928"	"A"
"259222"	"A"
"257236"	"B"
"250096"	"B"
"251729"	"A"
"251150"	"A"
"253265"	"B"
"259814"	"B"
"256973"	"B"
"250637"	"A"
"251075"	"B"
"252701"	"A"
"256015"	"B"
"256035"	"B"
"257178"	"A"
"253835"	"A"
"256947"	"B"
"259724"	"A"
"259326"	"A"
"252879"	"B"
"256085"	"B"
"257498"	"A"
"250792"	"B"
"250383"	"A"
"251131"	"B"
"252083"	"A"
"252834"	"B"
"250299"	"A"
"257538"	"B"
"253646"	"B"
"251390"	"B"
"254573"	"B"
"256736"	"B"
"259554"	"A"
"256108"	"B"
"255753"	"B"
"254728"	"B"
"255529"	"A"
"252586"	"A"
"258200"	"B"
"250393"	"A"
"252203"	"B"
"254579"	"A"
"257771"	"A"
"259496"	"A"
"252503"	"B"
"258833"	"B"
"254634"	"B"
"257923"	"B"
"259893"	"A"
"251418"	"A"
"255428"	"B"
"255718"	"B"
"258462"	"A"
"251777"	"B"
"254758"	"B"
"258014"	"B"
"255377"	"B"
"250534"	"B"
"255633"	"B"
"256917"	"A"
"257179"	"A"
"258135"	"A"
"259340"	"B"
"255066"	"A"
"251387"	"A"
"251840"	"A"
"253368"	"A"
"256281"	"A"
"253564"	"A"
"255259"	"B"
"255944"	"B"
"254875"	"A"
"256075"	"B"
"252693"	"A"
"257959"	"A"
"257707"	"A"
"254128"	"B"
"252716"	"B"
"252445"	"B"
"257458"	"B"
"257255"	"A"
"255025"	"A"
"251861"	"A"
"250109"	"B"
"256257"	"B"
"256142"	"A"
"255611"	"A"
"253222"	"A"
"251543"	"B"
"254972"	"B"
"250244"	"A"
"251814"	"B"
"251639"	"B"
"259570"	"A"
"250810"	"A"
"254950"	"B"
"256190"	"B"
"257063"	"B"
"253376"	"B"
"255811"	"B"
"252019"	"A"
"253463"	"B"
"257653"	"B"
"252006"	"B"
"254863"	"B"
"252277"	"A"
"253523"	"B"
"259252"	"B"
"252507"	"B"
"255560"	"B"
"257775"	"B"
"256644"	"A"
"252174"	"B"
"253311"	"A"
"256628"	"A"
"253119"	"B"
"255724"	"B"
"257677"	"A"
"252566"	"B"
"252371"	"A"
"259002"	"B"
"258523"	"A"
"250523"	"B"
"256329"	"B"
"258744"	"A"
"258629"	"B"
"258984"	"A"
"259031"	"A"
"256367"	"A"
"258829"	"A"
"252829"	"A"
"250434"	"B"
"250125"	"A"
"253341"	"A"
"254860"	"B"
"253393"	"A"
"250351"	"B"
"250807"	"B"
"250739"	"B"
"250369"	"B"
"256958"	"A"
"259751"	"B"
"256182"	"B"
"255976"	"B"
"257219"	"A"
"259763"	"A"
"259117"	"A"
"254336"	"A"
"257199"	"A"
"253681"	"A"
"255026"	"A"
"250469"	"B"
"252247"	"B"
"250647"	"B"
"250309"	"A"
"256139"	"A"
"251231"	"B"
"252718"	"A"
"250355"	"A"
"253124"	"B"
"257276"	"A"
"257174"	"B"
"256992"	"B"
"258315"	"A"
"259553"	"B"
"259231"	"A"
"251266"	"B"
"251404"	"B"
"259996"	"A"
"252917"	"A"
"251251"	"B"
"250139"	"B"
"256739"	"B"
"258872"	"A"
"254328"	"A"
"251991"	"A"
"251650"	"B"
"250665"	"B"
"252807"	"A"
"254964"	"B"
"255660"	"B"
"253983"	"B"
"256858"	"A"
"258045"	"A"
"257221"	"B"
"258474"	"B"
"250874"	"A"
"254155"	"B"
"259198"	"A"
"257772"	"B"
"254979"	"B"
"253058"	"A"
"254022"	"A"
"254184"	"A"
"259056"	"A"
"256573"	"B"
"259346"	"B"
"250245"	"A"
"257766"	"B"
"253780"	"B"
"255509"	"A"
"252411"	"A"
"255153"	"A"
"258716"	"A"
"255713"	"A"
"254262"	"A"
"250050"	"B"
"251798"	"B"
"250784"	"A"
"252167"	"B"
"256376"	"A"
"258204"	"A"
"254337"	"A"
"255056"	"A"
"259463"	"A"
"256065"	"B"
"258843"	"B"
"251347"	"A"
"259191"	"B"
"257702"	"B"
"256601"	"B"
"258867"	"B"
"254430"	"B"
"253755"	"A"
"259971"	"A"
"256137"	"B"
"259450"	"B"
"255966"	"B"
"251772"	"B"
"256038"	"A"
"256891"	"A"
"257101"	"A"
"251747"	"B"
"255945"	"A"
"256803"	"B"
"259929"	"A"
"253718"	"A"
"255664"	"B"
"250969"	"B"
"252173"	"A"
"250936"	"A"
"259684"	"B"
"259691"	"A"
"252056"	"A"
"258449"	"B"
"251309"	"B"
"255893"	"A"
"251475"	"B"
"255544"	"B"
"250798"	"B"
"252623"	"B"
"250471"	"A"
"253270"	"B"
"250812"	"A"
"252772"	"A"
"258620"	"B"
"250228"	"B"
"257077"	"A"
"255481"	"B"
"251513"	"B"
"253120"	"B"
"253905"	"B"
"253104"	"B"
"251624"	"A"
"253608"	"A"
"250153"	"A"
"252893"	"A"
"257519"	"B"
"250189"	"B"
"251549"	"A"
"256830"	"A"
"252603"	"B"
"258779"	"B"
"256694"	"B"
"254208"	"A"
"256916"	"A"
"255497"	"A"
"255451"	"B"
"254811"	"B"
"251420"	"B"
"259162"	"A"
"253683"	"B"
"251111"	"A"
"250842"	"B"
"251128"	"A"
"250991"	"A"
"251521"	"B"
"250949"	"B"
"253788"	"B"
"252341"	"A"
"252191"	"B"
"251397"	"B"
"256114"	"A"
"253912"	"B"
"258755"	"B"
"250514"	"B"
"256434"	"B"
"252165"	"A"
"257909"	"A"
"254092"	"B"
"250287"	"B"
"256579"	"A"
"251665"	"B"
"252902"	"A"
"251622"	"B"
"259429"	"A"
"258457"	"B"
"258476"	"B"
"253261"	"B"
"255357"	"A"
"250780"	"B"
"259437"	"B"
"254079"	"A"
"253362"	"B"
"252217"	"A"
"255124"	"A"
"257224"	"B"
"254661"	"A"
"258753"	"B"
"255173"	"A"
"256043"	"A"
"253984"	"B"
"256268"	"B"
"259174"	"A"
"253543"	"B"
"257620"	"B"
"257810"	"A"
"252643"	"A"
"253322"	"B"
"255283"	"A"
"251824"	"B"
"254276"	"A"
"255382"	"B"
"257002"	"A"
"250824"	"B"
"255303"	"B"
"256332"	"A"
"253992"	"B"
"252377"	"A"
"258237"	"B"
"250708"	"A"
"257413"	"A"
"258065"	"B"
"252283"	"A"
"259912"	"A"
"254157"	"B"
"250785"	"B"
"253143"	"A"
"256700"	"B"
"250144"	"B"
"256488"	"B"
"258155"	"B"
"255284"	"B"
"253733"	"A"
"259655"	"A"
"250644"	"B"
"253425"	"A"
"253269"	"B"
"254688"	"B"
"254586"	"A"
"253117"	"A"
"259813"	"A"
"259765"	"B"
"253020"	"B"
"251042"	"A"
"255921"	"A"
"250742"	"B"
"257501"	"B"
"257648"	"A"
"253804"	"A"
"251813"	"A"
"258134"	"A"
"252066"	"A"
"256554"	"A"
"251966"	"B"
"255190"	"B"
"253648"	"A"
"255029"	"A"
"257385"	"A"
"259173"	"A"
"250581"	"B"
"252092"	"A"
"254867"	"B"
"258357"	"B"
"251454"	"B"
"258482"	"B"
"250329"	"A"
"253785"	"B"
"258746"	"B"
"256454"	"B"
"256117"	"B"
"259730"	"A"
"255265"	"B"
"252532"	"B"
"255317"	"A"
"258030"	"B"
"255702"	"B"
"255466"	"B"
"256462"	"B"
"257852"	"A"
"258591"	"B"
"259272"	"A"
"254159"	"B"
"252627"	"B"
"257198"	"B"
"258702"	"B"
"253298"	"B"
"251429"	"A"
"258480"	"A"
"256378"	"A"
"252821"	"B"
"252409"	"A"
"254604"	"B"
"253134"	"B"
"250737"	"B"
"256109"	"B"
"257695"	"A"
"250966"	"A"
"252573"	"A"
"257619"	"A"
"256936"	"B"
"255511"	"A"
"259992"	"B"
"254104"	"B"
"255448"	"A"
"257403"	"A"
"255266"	"A"
"257054"	"A"
"259377"	"A"
"251667"	"A"
"255217"	"B"
"254761"	"B"
"257449"	"A"
"252760"	"A"
"252722"	"B"
"257966"	"A"
"255240"	"A"
"259561"	"A"
"259139"	"A"
"259172"	"B"
"251593"	"B"
"256948"	"A"
"253955"	"A"
"251883"	"A"
"254881"	"A"
"256227"	"B"
"253792"	"A"
"255627"	"B"
"254720"	"A"
"254916"	"A"
"251620"	"B"
"250990"	"A"
"253916"	"A"
"256143"	"B"
"258610"	"A"
"256509"	"A"
"254209"	"B"
"258140"	"A"
"251175"	"A"
"252715"	"A"
"251293"	"B"
"255326"	"A"
"255080"	"A"
"250659"	"A"
"257393"	"A"
"253508"	"A"
"251268"	"B"
"251731"	"A"
"256265"	"B"
"259894"	"B"
"258961"	"A"
"251148"	"A"
"252942"	"B"
"252102"	"B"
"257259"	"B"
"251608"	"B"
"251346"	"B"
"257091"	"A"
"254836"	"B"
"253994"	"B"
"253843"	"A"
"259296"	"A"
"257633"	"B"
"255916"	"B"
"254737"	"A"
"259712"	"B"
"254402"	"B"
"253332"	"B"
"254051"	"A"
"253403"	"B"
"258326"	"B"
"255693"	"A"
"253775"	"B"
"253328"	"A"
"250590"	"B"
"254522"	"B"
"256581"	"B"
"256634"	"A"
"259260"	"B"
"255507"	"B"
"251080"	"B"
"254059"	"A"
"251760"	"B"
"251409"	"A"
"257201"	"B"
"251180"	"A"
"257828"	"A"
"259004"	"B"
"259028"	"A"
"250974"	"A"
"250142"	"B"
"251504"	"A"
"254288"	"A"
"258106"	"A"
"255077"	"A"
"259551"	"A"
"253705"	"B"
"250516"	"B"
"258011"	"A"
"259237"	"A"
"252081"	"A"
"253256"	"A"
"254031"	"B"
"256500"	"A"
"258119"	"B"
"255922"	"B"
"258066"	"A"
"258193"	"A"
"257102"	"A"
"250666"	"A"
"258657"	"A"
"259661"	"A"
"251076"	"A"
"258953"	"B"
"259926"	"B"
"255599"	"A"
"257105"	"B"
"259744"	"B"
"251821"	"B"
"254188"	"A"
"255454"	"A"
"255391"	"A"
"254044"	"A"
"259411"	"B"
"253127"	"B"
"254877"	"B"
"254694"	"A"
"259670"	"B"
"258827"	"A"
"255710"	"B"
"257507"	"A"
"258649"	"A"
"258487"	"B"
"250180"	"A"
"253789"	"A"
"254520"	"A"
"250797"	"B"
"257997"	"A"
"257176"	"A"
"252149"	"B"
"253941"	"B"
"254516"	"A"
"253219"	"A"
"256099"	"B"
"257528"	"B"
"251700"	"A"
"252702"	"B"
"253974"	"A"
"253287"	"B"
"252813"	"A"
"252887"	"A"
"252012"	"B"
"252072"	"A"
"253193"	"A"
"257992"	"B"
"254366"	"B"
"255558"	"B"
"254066"	"B"
"259438"	"A"
"259542"	"B"
"252640"	"B"
"251226"	"A"
"251739"	"B"
"257202"	"A"
"257560"	"A"
"250015"	"A"
"252385"	"B"
"250297"	"B"
"253900"	"B"
"259544"	"B"
"250057"	"B"
"252634"	"B"
"251024"	"B"
"257096"	"A"
"253565"	"A"
"253326"	"B"
"252877"	"B"
"255534"	"A"
"256455"	"B"
"256781"	"A"
"259422"	"B"
"255027"	"A"
"259003"	"A"
"254165"	"A"
"257820"	"B"
"250747"	"A"
"256991"	"B"
"258505"	"A"
"259238"	"B"
"258164"	"A"
"254975"	"A"
"250939"	"B"
"259353"	"B"
"255578"	"B"
"255696"	"A"
"256859"	"B"
"252086"	"B"
"250020"	"A"
"251657"	"A"
"253184"	"B"
"257032"	"B"
"253535"	"B"
"255929"	"B"
"254392"	"B"
"252900"	"B"
"255425"	"B"
"258328"	"A"
"255651"	"B"
"255799"	"A"
"257028"	"A"
"254261"	"B"
"252536"	"A"
"258199"	"A"
"251848"	"B"
"251124"	"A"
"257725"	"A"
"255334"	"A"
"259681"	"B"
"254564"	"B"
"254191"	"B"
"252895"	"A"
"252868"	"A"
"250816"	"B"
"258908"	"B"
"252556"	"A"
"250455"	"A"
"252799"	"B"
"251239"	"A"
"251999"	"A"
"250224"	"B"
"253470"	"A"
"258877"	"B"
"252147"	"B"
"254036"	"B"
"252717"	"A"
"254471"	"B"
"253784"	"B"
"250878"	"A"
"252653"	"A"
"254615"	"B"
"250026"	"B"
"250545"	"B"
"255850"	"B"
"256107"	"A"
"254662"	"A"
"258727"	"A"
"251203"	"B"
"257684"	"A"
"256753"	"B"
"254498"	"B"
"253431"	"B"
"256394"	"B"
